train_hadith,train_tags
"['حدثنا', 'سليمان', 'بن', 'حرب', 'حدثنا', 'شعبه', 'عن', 'الشيباني', 'عن', 'الشعبي', 'قال', 'اخبرني', 'من', 'مر', 'مع', 'نبيكم', 'صلى', 'الله', 'عليه', 'وسلم', 'على', 'قبر', 'منبوذ', 'فامنا', 'فصففنا', 'خلفه', 'فقلنا', 'يا', 'ابا', 'عمرو', 'من', 'حدثك', 'قال', 'ابن', 'عباس', 'رضي', 'الله', 'عنهما']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O']"
"['حدثنا', 'بشر', 'بن', 'خالد', 'اخبرنا', 'محمد', 'بن', 'جعفر', 'عن', 'شعبه', 'عن', 'سليمان', 'عن', 'عبد', 'الله', 'بن', 'مره', 'عن', 'مسروق', 'عن', 'عبد', 'الله', 'بن', 'عمرو', 'رضي', 'الله', 'عنهما', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'اربع', 'من', 'كن', 'فيه', 'كان', 'منافقا', 'او', 'كانت', 'فيه', 'خصله', 'من', 'اربعه', 'كانت', 'فيه', 'خصله', 'من', 'النفاق', 'حتى', 'يدعها', 'اذا', 'حدث', 'كذب', 'واذا', 'وعد', 'اخلف', 'واذا', 'عاهد', 'غدر', 'واذا', 'خاصم', 'فجر']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Crime', 'O', 'O', 'O', 'O', 'B_Crime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'ادم', 'بن', 'ابي', 'اياس', 'حدثنا', 'ابن', 'ابي', 'ذئب', 'حدثنا', 'سعيد', 'المقبري', 'عن', 'ابيه', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'قال', 'قال', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'من', 'لم', 'يدع', 'قول', 'الزور', 'والعمل', 'به', 'فليس', 'لله', 'حاجه', 'في', 'ان', 'يدع', 'طعامه', 'وشرابه']","['O', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عبيد', 'بن', 'اسماعيل', 'حدثنا', 'ابو', 'اسامه', 'عن', 'عبيد', 'الله', 'عن', 'نافع', 'عن', 'ابن', 'عمر', 'ان', 'عمر', 'رضي', 'الله', 'عنه', 'نذر', 'في', 'الجاهليه', 'ان', 'يعتكف', 'في', 'المسجد', 'الحرام', 'قال', 'اراه', 'قال', 'ليله', 'قال', 'له', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'اوف', 'بنذرك']","['O', 'B_rawy', 'I_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'I_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'ابو', 'النعمان', 'حدثنا', 'حماد', 'عن', 'ايوب', 'عن', 'نافع', 'قال', 'قال', 'عبد', 'الله', 'بن', 'عبد', 'الله', 'بن', 'عمر', 'رضي', 'الله', 'عنهم', 'لابيه', 'اقم', 'فاني', 'لا', 'امنها', 'ان', 'ستصد', 'عن', 'البيت', 'قال', 'اذا', 'افعل', 'كما', 'فعل', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'وقد', 'قال', 'الله', 'سوره', 'الاحزاب', 'ايه', 'لقد', 'كان', 'لكم', 'في', 'رسول', 'الله', 'اسوه', 'حسنه', 'فانا', 'اشهدكم', 'اني', 'قد', 'اوجبت', 'على', 'نفسي', 'العمره', 'فاهل', 'بالعمره', 'من', 'الدار', 'قال', 'ثم', 'خرج', 'حتى', 'اذا', 'كان', 'بالبيداء', 'اهل', 'بالحج', 'والعمره', 'وقال', 'ما', 'شان', 'الحج', 'والعمره', 'الا', 'واحد', 'ثم', 'اشترى', 'الهدي', 'من', 'قديد', 'ثم', 'قدم', 'فطاف', 'لهما', 'طوافا', 'واحدا', 'فلم', 'يحل', 'حتى', 'حل', 'منهما', 'جميعا']","['O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'علي', 'بن', 'عبد', 'الله', 'حدثنا', 'سفيان', 'قال', 'قال', 'عمرو', 'اول', 'شيء', 'سمعت', 'عطاء', 'يقول', 'سمعت', 'ابن', 'عباس', 'رضي', 'الله', 'عنه', 'يقول', 'احتجم', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'وهو', 'محرم', 'ثم', 'سمعته', 'يقول', 'حدثني', 'طاوس', 'عن', 'ابن', 'عباس', 'فقلت', 'لعله', 'سمعه', 'منهما']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O']"
"['حدثنا', 'محمد', 'بن', 'سنان', 'حدثنا', 'سليم', 'بن', 'حيان', 'حدثنا', 'سعيد', 'بن', 'ميناء', 'عن', 'جابر', 'رضي', 'الله', 'عنه', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'صلى', 'على', 'اصحمه', 'النجاشي', 'فكبر', 'اربعا', 'وقال', 'يزيد', 'بن', 'هارون', 'عن', 'سليم', 'اصحمه', 'وتابعه', 'عبد', 'الصمد']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'B_rawy', 'I_rawy']"
"['حدثنا', 'ابو', 'نعيم', 'حدثنا', 'سفيان', 'عن', 'هشام', 'عن', 'عروه', 'عن', 'عائشه', 'رضي', 'الله', 'عنها', 'قالت', 'هند', 'ام', 'معاويه', 'لرسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'ان', 'ابا', 'سفيان', 'رجل', 'شحيح', 'فهل', 'علي', 'جناح', 'ان', 'اخذ', 'من', 'ماله', 'سرا', 'قال', 'خذي', 'انت', 'وبنوك', 'ما', 'يكفيك', 'بالمعروف']","['O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'B_wem', 'I_wem', 'I_wem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'قتيبه', 'حدثنا', 'الليث', 'عن', 'نافع', 'عن', 'ابن', 'عمر', 'رضي', 'الله', 'عنهما', 'قال', 'نهى', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'عن', 'المزابنه', 'ان', 'يبيع', 'ثمر', 'حائطه', 'ان', 'كان', 'نخلا', 'بتمر', 'كيلا', 'وان', 'كان', 'كرما', 'ان', 'يبيعه', 'بزبيب', 'كيلا', 'وان', 'كان', 'زرعا', 'ان', 'يبيعه', 'بكيل', 'طعام', 'ونهى', 'عن', 'ذلك', 'كله']","['O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'موسى', 'بن', 'اسماعيل', 'حدثنا', 'وهيب', 'حدثنا', 'ايوب', 'عن', 'ابي', 'قلابه', 'عن', 'انس', 'رضي', 'الله', 'عنه', 'قال', 'صلى', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'ونحن', 'معه', 'بالمدينه', 'الظهر', 'اربعا', 'والعصر', 'بذي', 'الحليفه', 'ركعتين', 'ثم', 'بات', 'بها', 'حتى', 'اصبح', 'ثم', 'ركب', 'حتى', 'استوت', 'به', 'على', 'البيداء', 'حمد', 'الله', 'وسبح', 'وكبر', 'ثم', 'اهل', 'بحج', 'وعمره', 'واهل', 'الناس', 'بهما', 'فلما', 'قدمنا', 'امر', 'الناس', 'فحلوا', 'حتى', 'كان', 'يوم', 'الترويه', 'اهلوا', 'بالحج', 'قال', 'ونحر', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بدنات', 'بيده', 'قياما', 'وذبح', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'بالمدينه', 'كبشين', 'املحين', 'قال', 'ابو', 'عبد', 'الله', 'قال', 'بعضهم', 'هذا', 'عن', 'ايوب', 'عن', 'رجل', 'عن', 'انس']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_Time', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O']"
"['حدثنا', 'ابو', 'نعيم', 'حدثنا', 'شيبان', 'عن', 'يحيى', 'عن', 'ابي', 'سلمه', 'عن', 'جابر', 'رضي', 'الله', 'عنه', 'قال', 'قضى', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بالعمرى', 'انها', 'لمن', 'وهبت', 'له']","['O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'مسلم', 'بن', 'ابراهيم', 'حدثنا', 'هشام', 'وشعبه', 'قالا', 'حدثنا', 'قتاده', 'عن', 'انس', 'رضي', 'الله', 'عنه', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'راى', 'رجلا', 'يسوق', 'بدنه', 'فقال', 'اركبها', 'قال', 'انها', 'بدنه', 'قال', 'اركبها', 'قال', 'انها', 'بدنه', 'قال', 'اركبها', 'ثلاثا']","['O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'محمد', 'بن', 'بشار', 'حدثنا', 'محمد', 'بن', 'جعفر', 'حدثنا', 'شعبه', 'عن', 'ابي', 'عمران', 'الجوني', 'عن', 'طلحه', 'بن', 'عبد', 'الله', 'رجل', 'من', 'بني', 'تيم', 'بن', 'مره', 'عن', 'عائشه', 'رضي', 'الله', 'عنها', 'قالت', 'قلت', 'يا', 'رسول', 'الله', 'ان', 'لي', 'جارين', 'فالى', 'ايهما', 'اهدي', 'قال', 'الى', 'اقربهما', 'منك', 'بابا']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'علي', 'بن', 'عبد', 'الله', 'حدثنا', 'سفيان', 'عن', 'الزهري', 'حدثنا', 'سالم', 'قال', 'سمعت', 'عميرا', 'مولى', 'ام', 'الفضل', 'عن', 'ام', 'الفضل', 'شك', 'الناس', 'يوم', 'عرفه', 'في', 'صوم', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'فبعثت', 'الى', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بشراب', 'فشربه']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'B_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'ابو', 'الوليد', 'حدثنا', 'شعبه', 'عن', 'ابن', 'ابي', 'المجالد', 'وحدثنا', 'يحيى', 'حدثنا', 'وكيع', 'عن', 'شعبه', 'عن', 'محمد', 'بن', 'ابي', 'المجالد', 'حدثنا', 'حفص', 'بن', 'عمر', 'حدثنا', 'شعبه', 'قال', 'اخبرني', 'محمد', 'او', 'عبد', 'الله', 'بن', 'ابي', 'المجالد', 'قال', 'اختلف', 'عبد', 'الله', 'بن', 'شداد', 'بن', 'الهاد', 'وابو', 'برده', 'في', 'السلف', 'فبعثوني', 'الى', 'ابن', 'ابي', 'اوفى', 'رضي', 'الله', 'عنه', 'فسالته', 'فقال', 'انا', 'كنا', 'نسلف', 'على', 'عهد', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'وابي', 'بكر', 'وعمر', 'في', 'الحنطه', 'ج', 'ص', 'والشعير', 'والزبيب', 'والتمر', 'وسالت', 'ابن', 'ابزى', 'فقال', 'مثل', 'ذلك']","['O', 'B_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'O']"
"['حدثنا', 'يحيى', 'بن', 'بكير', 'حدثنا', 'الليث', 'عن', 'عقيل', 'عن', 'ابن', 'شهاب', 'اخبرني', 'سالم', 'ان', 'عبد', 'الله', 'بن', 'عمر', 'رضي', 'الله', 'عنهما', 'قال', 'كنت', 'اعلم', 'في', 'عهد', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'ان', 'الارض', 'تكرى', 'ثم', 'خشي', 'عبد', 'الله', 'ان', 'يكون', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قد', 'احدث', 'في', 'ذلك', 'شيئا', 'لم', 'يكن', 'يعلمه', 'فترك', 'كراء', 'الارض']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'I_fnarmetn', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عبد', 'الله', 'بن', 'يوسف', 'اخبرنا', 'مالك', 'عن', 'عبد', 'الرحمن', 'بن', 'القاسم', 'عن', 'ابيه', 'عن', 'عائشه', 'رضي', 'الله', 'عنها', 'انها', 'قالت', 'قدمت', 'مكه', 'وانا', 'حائض', 'ولم', 'اطف', 'بالبيت', 'ولا', 'بين', 'الصفا', 'والمروه', 'قالت', 'فشكوت', 'ذلك', 'الى', 'رسول', 'الله', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'افعلي', 'كما', 'يفعل', 'الحاج', 'غير', 'ان', 'لا', 'تطوفي', 'بالبيت', 'حتى', 'تطهري']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_fnarmetn', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_plc', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عبد', 'الله', 'بن', 'مسلمه', 'عن', 'مالك', 'عن', 'ابن', 'شهاب', 'عن', 'سليمان', 'بن', 'يسار', 'عن', 'عبد', 'الله', 'بن', 'عباس', 'رضي', 'الله', 'عنه', 'قال', 'كان', 'الفضل', 'رديف', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'فجاءت', 'امراه', 'من', 'خثعم', 'فجعل', 'الفضل', 'ينظر', 'اليها', 'وتنظر', 'اليه', 'فجعل', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'يصرف', 'وجه', 'الفضل', 'الى', 'الشق', 'الاخر', 'فقالت', 'ان', 'فريضه', 'الله', 'ادركت', 'ابي', 'شيخا', 'كبيرا', 'لا', 'يثبت', 'على', 'الراحله', 'افاحج', 'عنه', 'قال', 'نعم', 'وذلك', 'في', 'حجه', 'الوداع']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
"['حدثنا', 'عمر', 'بن', 'حفص', 'بن', 'غياث', 'حدثنا', 'ابي', 'حدثنا', 'الاعمش', 'عن', 'المعرور', 'بن', 'سويد', 'عن', 'ابي', 'ذر', 'رضي', 'الله', 'عنه', 'قال', 'انتهيت', 'الى', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'والذي', 'نفسي', 'بيده', 'او', 'والذي', 'لا', 'اله', 'غيره', 'او', 'كما', 'حلف', 'ما', 'من', 'رجل', 'تكون', 'له', 'ابل', 'او', 'بقر', 'او', 'غنم', 'لا', 'يؤدي', 'حقها', 'الا', 'اتي', 'بها', 'يوم', 'القيامه', 'اعظم', 'ما', 'تكون', 'واسمنه', 'تطؤه', 'باخفافها', 'وتنطحه', 'بقرونها', 'كلما', 'جازت', 'اخراها', 'ردت', 'عليه', 'اولاها', 'حتى', 'يقضى', 'بين', 'الناس', 'رواه', 'بكير', 'عن', 'ابي', 'صالح', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم']","['O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'قبيصه', 'حدثنا', 'سفيان', 'عن', 'منصور', 'عن', 'طلحه', 'عن', 'انس', 'رضي', 'الله', 'عنه', 'قال', 'مر', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'بتمره', 'مسقوطه', 'فقال', 'لولا', 'ان', 'تكون', 'من', 'صدقه', 'لاكلتها', 'وقال', 'همام', 'عن', 'ابي', 'هريره', 'رضي', 'الله', 'عنه', 'عن', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'اجد', 'تمره', 'ساقطه', 'على', 'فراشي']","['O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['حدثنا', 'اسماعيل', 'بن', 'خليل', 'حدثنا', 'علي', 'بن', 'مسهر', 'حدثنا', 'ابو', 'اسحاق', 'وهو', 'الشيباني', 'عن', 'ابي', 'برده', 'عن', 'ابيه', 'قال', 'لما', 'اصيب', 'عمر', 'رضي', 'الله', 'عنه', 'جعل', 'صهيب', 'يقول', 'وا', 'اخاه', 'فقال', 'عمر', 'اما', 'علمت', 'ان', 'النبي', 'صلى', 'الله', 'عليه', 'وسلم', 'قال', 'ان', 'الميت', 'ليعذب', 'ببكاء', 'الحي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'I_rawy', 'I_rawy', 'I_rawy', 'O', 'B_rawy', 'I_rawy', 'O', 'B_fnarmetn', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B_rawy', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn', 'O', 'O', 'B_matn', 'I_matn', 'I_matn', 'I_matn', 'I_matn']"
